military assistance,2.229652623916439
Thomas Jefferson,2.448541540277511
educational policy,2.4444403974366296
big cities,2.223168524084727
little thing,2.1356154602368567
onset age,2.8274464127026846
National Defense,2.4471412100644607
development programs,2.631827696092697
old friend,2.806810660191837
Fort Snelling,2.235942231563843
Mobile district,2.4489764407227885
own eyes,2.3433666510245987
Mr. Rayburn,2.223391901246903
industrial uses,2.233522440684617
Beverly Hills,2.4494268105452637
faculty member,2.82547220068822
Anne Arundel,2.2359880623953927
Poynting-Robertson effect,2.2356587736477027
Justice Frankfurter,2.449367394073758
black eyes,2.212577365533285
small businesses,2.2324779598849256
such conditions,2.3744755685670342
little while,2.5021172109714658
teaching sets,2.44820402659322
unstructured schools,2.827734141011393
Mrs. Roebuck,2.4478011196325986
different ways,2.43593540416927
Dominican Republic,2.449318524904887
molecular weight,2.6452544401610805
primary purpose,2.230875421312833
more attention,2.090869933588724
private enterprise,2.6438756356065674
Shell people,2.234194882969374
Mr. Hawksley,2.997578495097309
space group,2.2109771377594214
motion picture,2.446434189211223
Cousin Elec,2.9999031168403296
financial support,2.824063093161548
certain types,2.222765674926734
Sante Fe,2.2360554606770835
job opportunities,2.445508136039952
property values,2.8198101947318683
apartment house,2.223898736325219
back seat,2.9852750512956456
total costs,2.817483096886934
Black Bottom,2.2359241303110458
reaction tubes,2.2349505139903894
big house,2.405051495749695
religious life,2.411939587523251
shipping fever,2.4493705582645484
machine gun,2.4460797998427184
English Catholics,2.4472284010995686
larger society,2.2270475840458226
host country,2.4455418874083805
French Revolution,2.2346235360409286
hand lotion,2.2347810554535665
New Englander,2.2349616828484984
said nothing,2.61663777632964
Public Health,2.235826691652372
American League,2.992487751458049
human body,2.620010208331564
normal pressure,2.440757630933567
growth centers,2.446730216838486
civil war,2.4446654065594897
market place,2.422945346245149
Nobel Prize,2.2360419810207457
Power Company,2.235625267073376
training aids,2.2348318930146136
Publications Board,2.235829772716678
little boy,2.3843858141220062
domestic sewage,2.2353988088468943
family planning,2.222294657220974
highway system,2.445069368250375
Mrs. Borden,2.9969354779690835
particular State's,2.644651620039513
submarine defense,2.8274308845082463
did something,2.075283599531384
central government,2.224964784575052
elementary schools,2.448422004180991
brown hair,2.2323889941530934
public schools,2.9781300975806806
be subject,2.0970871345190614
national security,2.8236517482461343
welfare state,2.8208091752407296
Mr. Hammarskjold,2.4447431050222272
dated poems,2.4489764407227885
East Providence,2.4456737286913066
make use,2.5042628860478002
most cases,2.955482402789915
Lady Da,2.6456587072188484
take time,2.917777715566172
ballistic missiles,2.23590140746179
birth control,2.8244193282104257
New Yorker,2.644442325580459
sugar bowl,2.2358147525281873
urethane foams,2.9998623541473792
first act,2.1561869563411014
married students,2.8220928393142932
open door,2.6147781723520445
much trouble,2.408039898162681
big hands,2.4178277950070983
force requirements,2.22975275850638
Push-Pull Super-Set,2.236041210754669
body weight,2.8210570174029406
cochannel interference,2.2359861367302014
long periods,2.990381583301894
wage increase,2.8251205327553532
form Af,2.532074311343191
transition probabilities,2.235830157849717
John Harvey,2.8264553485282424
nigger boy,2.235073371429586
social status,2.6346282707827426
free enterprise,2.233167733156403
Pearson City,2.2354496464079414
annual meeting,2.2308931374325915
Free World,2.235434241086412
hearing officer,2.9979129214162294
small number,2.1429029475863253
more time,2.640165452070944
Middle East,2.998948925351838
say something,2.7651281147291287
English lady,2.642705800014282
local government,2.621582358000662
Saturday evening,2.4464756752682506
Homeric poems,2.449084726363165
light intensity,2.8229721613836594
primary objective,2.2328095594308452
many problems,2.5734921549548626
Mel Chandler,2.8283503971985122
little man,2.739640211823936
Mrs. Calhoun,2.234012329909251
AIA list,2.235568267383717
shopping center,2.644169884737181
present situation,2.208139092400674
coalition government,2.448056364356343
Skeletal Age,2.4494528272250937
have something,2.8921810861579664
military strength,2.225878320141743
group O,2.4461420289282594
good idea,2.397446538973776
business manager,2.224884676903099
tomorrow night,2.821278674766687
free society,2.6305660703955076
skywave service,2.9978210618264827
boa constrictor,2.236055075544045
magic square,2.4480468717839723
Sen. Jackson,2.235652996652129
own way,2.207386606545113
board members,2.628488098658961
allotment percentage,2.2353780116628297
bronchial arteries,2.23590140746179
space V,2.9986759301335613
Mr. Willis,2.6413569411677513
Senator Joseph,2.235285194600615
other peoples,2.213510928017965
non-violent resistance,2.449329072207521
school superintendent,2.233981134133154
fresh air,2.2296880561559567
Fort Garry,2.6455688700949
States Government,2.2110468468393423
world opinion,2.211306426507112
ideal gas,2.233932992503375
college students,2.437800167274973
dissolved oxygen,2.2358205295237608
Mrs. Buck,2.643145220729247
Gulf Coast,2.235892164268872
Poor John,2.9978311089691116
gives way,2.1969055319414563
good time,2.6574075070829273
Brooks Adams,2.4492545379355737
Federal Constitution,2.644095020467224
steel company,2.232878498244689
raw sewage,2.6453559951707613
several weeks,2.986514581634787
telephone calls,2.2343404632578263
Opera House,2.4481477743125053
high degree,2.2138756490051725
great importance,2.2107795645108075
estimated tax,2.445125972107844
Greenwich Village,2.645532739947225
physical constants,2.2356148684813437
saline water,2.641403487213855
stronger stress,2.2345441986350525
only hope,2.7462373050089806
P. J.,2.447676661461517
collection year,2.6282189127839417
breakfast table,2.2331815979457796
cocktail party,2.8270034024495927
Christ's College,2.4487595178652812
turn right,2.1841060205487794
knew nothing,2.1816072773967154
last season,2.624015772271092
wildlife habitat,2.235971886807787
Emory University,2.4488804602688186
low voice,2.222512257387576
good look,2.128544417654876
R. Brown,2.2334612045315376
pupil assignment,2.449076640097812
God's sake,2.827977111583192
Patrice Lumumba,2.236045832351128
real sense,2.8046607664481393
structured schools,2.4485556033476894
small group,2.380104312406083
state law,2.7825477041448514
important part,2.1707022354191126
say anything,2.788488913126691
various parts,2.4420180335983384
binding capacity,2.6452121255737135
John F.,2.993904111507452
try anything,2.2230052276765155
dark eyes,2.8081899292272356
picture plane,2.2291242213879814
Federal Reserve,2.645272667983331
Miss Packard,2.6447707518777928
New Mexico,2.825101959816908
phosphor screen,2.2358336240470607
old age,2.1890364937042546
over-all concept,2.4484448566700316
potato chip,2.2359707314086723
Sam Rayburn's,2.4492686010057523
random variable,2.828033743821732
Dylan Thomas,2.4491040630846608
loss carryover,2.235676104634423
real life,2.951293892558696
York State,2.4215664622141215
Jean Jacques,2.4494261073917545
developed countries,2.9928213165933153
young girl,2.206895497820215
common experience,2.4295999910537383
Next morning,2.2335054948309345
Delphine Lalaurie,2.2359903731936224
said Mr.,2.715686933369672
spare time,2.634610042960492
F. Kennedy,2.9976301661165414
Uncle Randolph,2.9998979497384064
said yesterday,2.394841706799915
Via D.,2.2352928972613797
road block,2.445360473803075
early childhood,2.443754119611906
New Year's,2.644442325580459
Du Chien,2.828265144366302
parked cars,2.2346836167948934
steady state,2.2276884454214447
state planning,2.4274961557549957
same schedule,2.2266547483468235
different people,2.140492014766979
meets **zg,2.2356499155878233
English Bible,2.231637984728537
major part,2.1954162224826046
binomial trial,2.234523786584026
maximum amount,2.2309019954924714
married life,2.42524887714043
enchanting index,2.2358055093352696
fiber plates,2.235840171308711
Mr. Crombie,2.9973362154293524
brightness temperature,2.448668107909119
D. C.,2.4473655160338113
Af points,2.3994666990049547
long run,2.3978519069716784
Medical Illustration,2.6456521972823306
had dinner,2.0592235518370154
many children,2.3382694912383073
W. H.,2.8266340750014827
square miles,2.6396464553476457
Old South,2.6402733622343297
New York's,2.644442325580459
wishful thinking,2.8280447049001585
such projects,2.2062288325310315
U.S. Department,2.4402077648895775
Cousin Simmons,2.645628761510866
recent events,2.229701535812295
cost apportionment,2.2352959783256856
such property,2.165829917352411
forest development,2.231293290659317
surface tension,2.2317985852054805
Interstate Commerce,2.828318731860834
Mr. Sam,2.4260490658336016
jazz musician,2.235351437483191
such men,2.3601901789805484
Revenue Service,2.2356375913305992
few people,2.8642750161306805
Mrs. James,2.4305288568390457
Issue no.,2.4494626713742194
multiple secant,2.4493473541987534
North Atlantic,2.4474657154088355
nonspecific fluorescence,2.235992683991851
toll-road bonds,2.8283138602704216
good job,2.773314822416501
Chief Moore,2.2357269421954697
last month,2.9762670702761365
Amen corner,2.4489346030890067
small firms,2.8197538669677296
due process,2.6369298588386827
Commerce Commission,2.644762939953971
mental health,2.64457805775686
Negro children,2.436625197761538
successor corporation,2.2356375913305992
Federal share,2.8245523835235535
wage increases,2.2345807862736846
taking care,2.226024670696272
Mr. Partlow,2.2331434697749946
incident light,2.6406486600745924
pressure dialysis,2.448714516040709
odd-lot indices,2.2360258054331394
Connally amendment,2.449442983075969
pension plan,2.2351631074274945
ice water,2.2289312697358263
taking place,2.4192326957179566
short distance,2.63851079692208
previous day,2.2159141581765467
only man,2.8246947671162856
new Soviet,2.183814089705798
late afternoon,2.994756683324786
States Code,2.4469875710227575
clear channels,2.234129025219836
potential energy,2.233591764631499
social classes,2.225648780850956
Federal Government,2.6393844304027962
General Court,2.2281467537369433
court order,2.987496905122638
good friend,2.1991443102927124
such cases,2.3878861122895
Tuesday night,2.441374999714414
private brand,2.234851149666525
diagonalizable operator,2.449249615861011
soft drinks,2.2355520917961114
Paul Bang-Jensen,2.235703063947099
few feet,2.39148450037149
insoluble material,2.2352647825495886
sex act,2.2308592457252274
year calendar,2.229070302762629
low intensity,2.2326181483108427
Carleton College,2.4484304420230982
John B.,2.2255317004073327
Gyp Carmer,2.236045832351128
unadjusted allotment,2.8282858486255527
following day,2.186881674355334
dental schools,2.2351908370062477
gross income,2.6449315473097874
many forms,2.1908254366668527
broad range,2.2312054803266
Mr. Wagner,2.229242842363758
South Viet,2.6448098114969008
binomial experiment,2.6450884367798713
economic aid,2.9922058573420145
last Saturday,2.631882379559448
mail questionnaire,2.448944447238132
police car,2.2221348270101062
Dr. Calderone,2.235625267073376
bacterial diarrhea,2.645722830093551
shear plane,2.827064297329743
such information,2.117626666287011
new ideas,2.3980621498708508
high speed,2.633748127365508
Lucy Upton,2.23576391496714
best time,2.031718890778478
foreign aid,2.995195886988261
Harry Hawk,2.235977278670322
Di Bosis,2.4494464988435136
time diffusion,2.2216865321536017
Herr Schaffner,2.4494591556066747
early stages,2.2295282259450895
drill press,2.644940010227261
National Council,2.231297912255776
suspended solids,2.645625506542607
Country Club,2.8281506619916197
first aid,2.9557915677216555
Staten Island,2.235808975532614
best way,2.342550992954231
Mrs. Richard,2.2214670063218085
Oakwood Heights,2.236047758016319
dead man,2.1624831112501552
whole thing,2.797589348490715
10-year period,2.4486586153367487
East Europe,2.22966109684328
defense program,2.63045475048105
New Deal,2.4476713878101997
young boy,2.4198300246237996
Dr. Keys,2.6446275332743965
San Antonio,2.2359071844573633
pulmonary vein,2.44925348320531
Atlantic nations,2.2342665177144854
federal funds,2.23218679930802
miles north,2.6423418945629256
whole range,2.2179199310396704
annual rate,2.639697883846138
Mr. Roy,2.224042005815442
Jackson Pollock,2.2359580220184103
South Carolina,2.6442795771675094
own right,2.058567285139864
civil rights,2.4483991516919503
Johnny Mercer,2.2352601609531297
film thickness,2.644406195432784
Indian trade,2.4470410106894365
Junior Classes,2.645617694618785
Farm Credit,2.6457172966475104
District Attorney,2.999351959301851
know nothing,2.142450031133362
special interest,2.8055139037190417
officer's report,2.8278227430620118
right side,2.573853456431612
same period,2.587626203625927
Western Europe,2.6417963618827165
eighth century,2.6447287627872518
blood pressure,2.442116123512835
major problems,2.4303368959311054
American Institute,2.4404886747163976
natural law,2.6320477319470057
real problem,2.4219581187186
heat transfer,2.234751785342661
police captain,2.233798195939993
new industry,2.7764667414130675
hard work,2.178204627003916
Federal Bureau,2.6446184193632716
brought home,2.1848162058712832
high level,2.1984291182407114
total amount,2.634051490407247
Summary Report,2.236012325776801
Rob Roy,2.828236828247032
Rhode Islanders,2.2358667454883485
antenna beam,2.449399387558415
quadric surface,2.235535145942429
home town,2.1953503647330668
good thing,2.9271230509454473
other products,2.1765408522787437
few seconds,2.995482661145
West Germany,2.8238164688969403
young wife,2.420839753062634
cubic inches,2.2355721187140993
took advantage,2.224120187822204
tangent points,2.8272963068231145
West Side,2.235276721673774
vector space,2.448348524639307
such payment,2.42769866396557
image intensifiers,2.2357985769405815
open market,2.2192713628708343
Telegraph Company,2.6454477852756653
surface temperature,2.4404412118545444
Theodore Roosevelt,2.4493529794268247
completion age,2.2330880106174886
home run,2.7954367144774106
Atlantic community,2.642966197475002
bright red,2.232451000572249
Monday night,2.4399757242316276
liquid helium,2.6455229750424483
few words,2.1756696813462577
brown sugar,2.4487366653762406
English language,2.2281082404331194
agglutinin activity,2.2358031985370403
only person,2.1283010135747116
A. J.,2.2309851842287296
Bob Fogg,2.6454529932248794
U Thant,2.236047758016319
materials handling,2.8273693806792948
family life,2.375576706962031
new product,2.8016406848670976
completion ages,2.235555943126494
various kinds,2.2333653064050174
Gratt Shafer,2.4494739218303625
vocational programs,2.2324017035433554
Presbyterian Church,2.645304892169095
West German,2.2299472506906883
National Guard,2.448745806371857
crown gall,2.6457137161824256
have trouble,2.0397080905236087
mental image,2.2342214571490118
C. A.,2.232129029352285
Mrs. Salter,2.4478011196325986
7th Cavalry,2.4494486083040408
financial condition,2.233292516260791
Fulton County,2.448982769104369
Kohnstamm-positive subjects,2.999702748110195
small way,2.0581159092190537
W. E.,2.2333198607065055
Fifth Avenue,2.235828617317564
such questions,2.3937532251680786
singular lines,2.6448684009255627
practical purposes,2.2337812500863103
little bit,2.619846808924962
other reason,2.086308803016916
combustion chamber,2.828315078168025
other numbers,2.1602489544953585
financial assistance,2.8263320363959386
small children,2.774488875705794
sewing machine,2.235729252993699
medical research,2.6406441031190298
moral law,2.8167051647930172
U.S. Government,2.2270160031366877
liquid phase,2.6447427591507653
Af curve,2.631178329925026
City Hall,2.2337465881128695
close friend,2.224996365484187
gin machinery,2.235676104634423
later years,2.7259267311581343
front room,2.8042463767887185
intermediate sera,2.2359299073066192
anode surface,2.444130658315942
Santa Cruz,2.828360140379336
police station,2.445109448000384
last spring,2.4255652962194523
industrial plant,2.4446010680134216
marginal costs,2.644296828499282
Symphony Orchestra,2.235891779135834
Mrs. Meeker's,2.4481766036063717
Rhode Island's,2.9997300189259013
Dandy Brandon,2.236022724368834
parade ground,2.827083783691391
government agencies,2.229678812963039
stock market,2.822463384660006
Mrs. Long,2.442168860026005
own words,2.7651987527901025
good luck,2.634517927358762
have plenty,2.1596231133082275
Mr. Paxton,2.233793574343534
multiple secants,2.2358594279606225
many factors,2.19973163817602
same instant,2.637796005892403
few miles,2.414850994627009
Washington Square,2.233530143345382
battle cry,2.6445337901885373
wave lengths,2.999697581008272
corner points,2.229845575568594
public opinion,2.436238463331622
William A.,2.6404891666299015
Oedipus complex,2.2353757008646005
Mr. Blatz,2.8261155550970054
Great Expectations,2.6456225770711734
national responsibility,2.440844821968675
rear end,2.2283662795687365
screen door,2.6409793648497075
thyroid gland,2.23594069103169
ecumenical movement,2.827408962351392
stage R,2.643668945122121
own country,2.5673519828310813
Hudson's Bay,2.64555454823456
public utility,2.8248876098387794
property tax,2.439216670018729
Mr. Gorboduc,2.643829415057289
Far East,2.235145776440774
address Af,2.8054039884603705
fair trial,2.6431406637736843
other cases,2.567903699950982
Sunday morning,2.442104873056692
Pacific Northwest,2.235889853470643
industrial development,2.6342493924773946
red wines,2.234941270797472
E. M.,2.447616190259748
good man,2.5596331655979774
Wagner-Peyser Act,2.9997015998653236
cohesive failure,2.2357088409426726
economic pressure,2.632636230208233
most people,2.7543902783862517
sitting room,2.4376525050380966
